Code,ISIN,Name,GroupCode,CapSize,IndLarge,IndMedium,IndSmall
291620,KR7291620003,KIWOOM 코스닥150선물인버스,EF,,0,0,0
291630,KR7291630002,KIWOOM 코스닥150선물레버리지,EF,,0,0,0
291680,KR7291680007,RISE 차이나H선물인버스(H),EF,,0,0,0
291890,KR7291890002,KODEX MSCI EM선물(H),EF,,0,0,0
292050,KR7292050002,RISE KRX300,EF,,0,0,0
292150,KR7292150000,TIGER TOP10,EF,,0,0,0
292160,KR7292160009,TIGER KRX300,EF,,0,0,0
292190,KR7292190006,KODEX KRX300,EF,,0,0,0
292500,KR7292500006,SOL KRX300,EF,,0,0,0
292560,KR7292560000,TIGER 일본엔선물,EF,,0,0,0
292730,KR7292730009,FOCUS KRX300,EF,,0,0,0
292770,KR7292770005,KODEX 국채선물3년인버스,EF,,0,0,0
293180,KR7293180006,HANARO 200,EF,,0,0,0
293480,KR7293480000,하나제약,ST,3.0,27,9,0
293940,KR7293940003,신한알파리츠,RT,2.0,28,0,0
294400,KR7294400007,KIWOOM 200TR,EF,,0,0,0
294870,KR7294870001,HDC현대산업개발,ST,2.0,18,0,0
295000,KR7295000004,RISE 국채선물10년,EF,,0,0,0
295020,KR7295020002,RISE 국채선물10년인버스,EF,,0,0,0
295040,KR7295040000,SOL 200TR,EF,,0,0,0
298000,KR7298000001,효성화학,ST,3.0,27,8,0
298020,KR7298020009,효성티앤씨,ST,2.0,27,8,0
298040,KR7298040007,효성중공업,ST,1.0,27,13,0
298050,KR7298050006,HS효성첨단소재,ST,2.0,27,8,0
298340,KR7298340001,PLUS 국채선물3년,EF,,0,0,0
298690,KR7298690009,에어부산,ST,3.0,19,0,0
298770,KR7298770009,KODEX 한국대만IT프리미어,EF,,0,0,0
300610,KR7300610003,TIGER K게임,EF,,0,0,0
300640,KR7300640000,RISE 게임테마,EF,,0,0,0
300720,KR7300720000,한일시멘트,ST,2.0,27,10,0
300950,KR7300950003,KODEX 게임산업,EF,,0,0,0
301400,KR7301400008,PLUS 코스닥150,EF,,0,0,0
301410,KR7301410007,PLUS 코스닥150선물인버스,EF,,0,0,0
302190,KR7302190004,TIGER 중장기국채,EF,,0,0,0
302440,KR7302440003,SK바이오사이언스,ST,1.0,27,9,0
302450,KR7302450002,RISE 코스피,EF,,0,0,0
304660,KR7304660004,KODEX 미국30년국채울트라선물(H),EF,,0,0,0
304670,KR7304670003,KODEX 미국30년국채울트라선물인버스(H),EF,,0,0,0
304760,KR7304760002,HANARO KRX300,EF,,0,0,0
304770,KR7304770001,HANARO 코스닥150,EF,,0,0,0
304780,KR7304780000,HANARO 200선물레버리지,EF,,0,0,0
304940,KR7304940000,KODEX 미국나스닥100선물(H),EF,,0,0,0
305050,KR7305050007,ACE 코스피,EF,,0,0,0
305080,KR7305080004,TIGER 미국채10년선물,EF,,0,0,0
305540,KR7305540007,TIGER 2차전지테마,EF,,0,0,0
305720,KR7305720005,KODEX 2차전지산업,EF,,0,0,0
306200,KR7306200007,세아제강,ST,3.0,27,11,0
306520,KR7306520008,HANARO 200선물인버스,EF,,0,0,0
306530,KR7306530007,HANARO 코스닥150선물레버리지,EF,,0,0,0
306950,KR7306950007,KODEX KRX300레버리지,EF,,0,0,0
307510,KR7307510008,TIGER 의료기기,EF,,0,0,0
307520,KR7307520007,TIGER 지주회사,EF,,0,0,0
307950,KR7307950006,현대오토에버,ST,1.0,29,0,0
308170,KR7308170000,씨티알모빌리티,ST,3.0,27,15,0
308620,KR7308620004,KODEX 미국10년국채선물,EF,,0,0,0
309230,KR7309230001,ACE 미국WideMoat동일가중,EF,,0,0,0
310080,KR7310080007,RISE 중국MSCI China(H),EF,,0,0,0
310960,KR7310960000,TIGER 200TR,EF,,0,0,0
310970,KR7310970009,TIGER MSCI Korea TR,EF,,0,0,0
314250,KR7314250002,KODEX 미국빅테크10(H),EF,,0,0,0
314700,KR7314700006,HANARO 농업융복합산업,EF,,0,0,0
315270,KR7315270009,TIGER 200커뮤니케이션서비스,EF,,0,0,0
315930,KR7315930008,KODEX Top5PlusTR,EF,,0,0,0
315960,KR7315960005,RISE 대형고배당10TR,EF,,0,0,0
316140,KR7316140003,우리금융지주,ST,1.0,21,0,0
316300,KR7316300003,ACE 싱가포르리츠,EF,,0,0,0
316670,KR7316670009,KIWOOM 코스닥150,EF,,0,0,0
317400,KR7317400000,자이에스앤디,ST,3.0,28,0,0
319640,KR7319640009,TIGER 골드선물(H),EF,,0,0,0
321410,KR7321410003,KODEX 멀티에셋하이인컴(H),EF,,0,0,0
322000,KR7322000001,HD현대에너지솔루션,ST,3.0,27,13,0
322400,KR7322400003,HANARO e커머스,EF,,0,0,0
322410,KR7322410002,HANARO 고배당,EF,,0,0,0
323410,KR7323410001,카카오뱅크,ST,1.0,21,0,0
325010,KR7325010007,KODEX 성장주,EF,,0,0,0
325020,KR7325020006,KODEX 배당가치,EF,,0,0,0
326030,KR7326030004,SK바이오팜,ST,1.0,26,0,0
326230,KR7326230000,RISE 내수주플러스,EF,,0,0,0
326240,KR7326240009,RISE IT플러스,EF,,0,0,0
328370,KR7328370002,PLUS 코스피TR,EF,,0,0,0
329180,KR7329180004,HD현대중공업,ST,1.0,27,15,0
329200,KR7329200000,TIGER 리츠부동산인프라,EF,,0,0,0
329650,KR7329650006,KODEX TRF3070,EF,,0,0,0
329660,KR7329660005,KODEX TRF5050,EF,,0,0,0
329670,KR7329670004,KODEX TRF7030,EF,,0,0,0
329750,KR7329750004,TIGER 미국달러단기채권액티브,EF,,0,0,0
330590,KR7330590001,롯데리츠,RT,2.0,28,0,0
332500,KR7332500008,ACE 200TR,EF,,0,0,0
332610,KR7332610005,PLUS 미국단기회사채(AAA~A),EF,,0,0,0
332620,KR7332620004,PLUS 미국장기우량회사채,EF,,0,0,0
332930,KR7332930007,HANARO 200TR,EF,,0,0,0
332940,KR7332940006,HANARO MSCI Korea TR,EF,,0,0,0
334690,KR7334690005,RISE 팔라듐선물(H),EF,,0,0,0
334700,KR7334700002,RISE 팔라듐선물인버스(H),EF,,0,0,0
334890,KR7334890001,이지스밸류플러스리츠,RT,3.0,28,0,0
336160,KR7336160007,RISE 금융채액티브,EF,,0,0,0
336260,KR7336260005,두산퓨얼셀,ST,2.0,27,13,0
33626K,KR733626K013,두산퓨얼셀1우,ST,0.0,27,13,0
33626L,KR733626K021,두산퓨얼셀2우B,ST,0.0,27,13,0
336370,KR7336370002,솔루스첨단소재,ST,2.0,27,13,0
33637K,KR733637K010,솔루스첨단소재1우,ST,0.0,27,13,0
33637L,KR733637K028,솔루스첨단소재2우B,ST,0.0,27,13,0
337120,KR7337120000,KODEX 멀티팩터,EF,,0,0,0
337140,KR7337140008,KODEX 코스피대형주,EF,,0,0,0
337150,KR7337150007,KODEX 200exTOP,EF,,0,0,0
337160,KR7337160006,KODEX 200ESG,EF,,0,0,0
338100,KR7338100001,NH프라임리츠,RT,3.0,28,0,0
339770,KR7339770000,교촌에프앤비,ST,3.0,16,0,0
341850,KR7341850006,TIGER 리츠부동산인프라채권,EF,,0,0,0
344820,KR7344820006,KCC글라스,ST,2.0,27,10,0
346000,KR7346000003,HANARO KAP초장기국고채,EF,,0,0,0
348950,KR7348950007,제이알글로벌리츠,RT,2.0,28,0,0
350520,KR7350520003,이지스레지던스리츠,RT,3.0,28,0,0
352540,KR7352540009,KODEX 일본부동산리츠(H),EF,,0,0,0
352560,KR7352560007,KODEX 미국부동산리츠(H),EF,,0,0,0
352820,KR7352820005,하이브,ST,1.0,30,0,0
353200,KR7353200009,대덕전자,ST,2.0,27,13,0
35320K,KR735320K011,대덕전자1우,ST,0.0,27,13,0
354240,KR7354240004,RISE 미국고정배당우선증권,EF,,0,0,0
354350,KR7354350001,HANARO 글로벌럭셔리S&P(합성),EF,,0,0,0
354500,KR7354500001,ACE 코스닥150,EF,,0,0,0
356540,KR7356540005,ACE 종합채권(AA-이상)KIS액티브,EF,,0,0,0
357120,KR7357120005,코람코라이프인프라리츠,RT,3.0,28,0,0
357250,KR7357250000,미래에셋맵스리츠,RT,3.0,28,0,0
357430,KR7357430008,마스턴프리미어리츠,RT,3.0,28,0,0
357870,KR7357870005,TIGER CD금리투자KIS(합성),EF,,0,0,0
359210,KR7359210002,KODEX 코스피TR,EF,,0,0,0
360140,KR7360140008,KODEX 200롱코스닥150숏선물,EF,,0,0,0
360150,KR7360150007,KODEX 코스닥150롱코스피200숏선물,EF,,0,0,0
360200,KR7360200000,ACE 미국S&P500,EF,,0,0,0
360750,KR7360750004,TIGER 미국S&P500,EF,,0,0,0
361580,KR7361580004,RISE 200TR,EF,,0,0,0
361610,KR7361610009,SK아이이테크놀로지,ST,2.0,27,13,0
363280,KR7363280009,티와이홀딩스,ST,3.0,21,0,0
36328K,KR736328K013,티와이홀딩스우,ST,0.0,21,0,0
363510,KR7363510009,SOL KIS단기통안채,EF,,0,0,0
363570,KR7363570003,KODEX 장기종합채권(AA-이상)액티브,EF,,0,0,0
363580,KR7363580002,KODEX 200IT TR,EF,,0,0,0
364690,KR7364690008,KODEX 혁신기술테마액티브,EF,,0,0,0
364960,KR7364960005,TIGER BBIG,EF,,0,0,0
364970,KR7364970004,TIGER 바이오TOP10,EF,,0,0,0
364980,KR7364980003,TIGER 2차전지TOP10,EF,,0,0,0
364990,KR7364990002,TIGER 게임TOP10,EF,,0,0,0
365000,KR7365000009,TIGER 인터넷TOP10,EF,,0,0,0
365040,KR7365040005,TIGER AI코리아그로스액티브,EF,,0,0,0
365550,KR7365550003,ESR켄달스퀘어리츠,RT,2.0,28,0,0
365780,KR7365780006,ACE 국고채10년,EF,,0,0,0
367380,KR7367380003,ACE 미국나스닥100,EF,,0,0,0
367740,KR7367740008,HANARO Fn5G산업,EF,,0,0,0
367760,KR7367760006,RISE 5G테크,EF,,0,0,0
367770,KR7367770005,RISE 수소경제테마,EF,,0,0,0
368190,KR7368190005,HANARO Fn K-뉴딜디지털플러스,EF,,0,0,0
368590,KR7368590006,RISE 미국나스닥100,EF,,0,0,0
368680,KR7368680005,KODEX K-뉴딜디지털플러스,EF,,0,0,0
371150,KR7371150004,RISE 차이나항셍테크,EF,,0,0,0
371160,KR7371160003,TIGER 차이나항셍테크,EF,,0,0,0
371450,KR7371450008,TIGER 글로벌클라우드컴퓨팅INDXX,EF,,0,0,0
371460,KR7371460007,TIGER 차이나전기차SOLACTIVE,EF,,0,0,0
371470,KR7371470006,TIGER 차이나바이오테크SOLACTIVE,EF,,0,0,0
371870,KR7371870007,ACE 차이나항셍테크,EF,,0,0,0
372330,KR7372330001,KODEX 차이나항셍테크,EF,,0,0,0
372910,KR7372910000,한컴라이프케어,ST,3.0,27,14,0
373220,KR7373220003,LG에너지솔루션,ST,1.0,27,13,0
373490,KR7373490002,KODEX 코리아혁신성장액티브,EF,,0,0,0
373530,KR7373530005,PLUS 신흥국MSCI인버스(합성 H),EF,,0,0,0
373790,KR7373790005,KIWOOM 미국방어배당성장나스닥,EF,,0,0,0
375270,KR7375270006,RISE 글로벌데이터센터리츠(합성),EF,,0,0,0
375500,KR7375500006,DL이앤씨,ST,2.0,18,0,0
37550K,KR737550K011,DL이앤씨우,ST,0.0,18,0,0
37550L,KR737550K029,DL이앤씨2우(전환),ST,0.0,18,0,0
375760,KR7375760006,HANARO 탄소효율그린뉴딜,EF,,0,0,0
375770,KR7375770005,KODEX 탄소효율그린뉴딜,EF,,0,0,0
376410,KR7376410007,TIGER 탄소효율그린뉴딜,EF,,0,0,0
377190,KR7377190004,디앤디플랫폼리츠,RT,3.0,28,0,0
377300,KR7377300009,카카오페이,ST,1.0,21,0,0
377740,KR7377740006,바이오노트,ST,2.0,27,9,0
377990,KR7377990007,TIGER Fn신재생에너지,EF,,0,0,0
378850,KR7378850002,화승알앤에이,ST,3.0,27,15,0
379780,KR7379780000,RISE 미국S&P500,EF,,0,0,0
379790,KR7379790009,RISE 유로스탁스50(H),EF,,0,0,0
379800,KR7379800006,KODEX 미국S&P500,EF,,0,0,0
379810,KR7379810005,KODEX 미국나스닥100,EF,,0,0,0
380340,KR7380340000,ACE Fn5G플러스,EF,,0,0,0
381170,KR7381170000,TIGER 미국테크TOP10 INDXX,EF,,0,0,0
381180,KR7381180009,TIGER 미국필라델피아반도체나스닥,EF,,0,0,0
381560,KR7381560002,HANARO Fn전기&수소차,EF,,0,0,0
381570,KR7381570001,HANARO Fn친환경에너지,EF,,0,0,0
381970,KR7381970003,케이카,ST,2.0,16,0,0
383220,KR7383220001,F&F,ST,2.0,27,6,0
383800,KR7383800000,LX홀딩스,ST,2.0,21,0,0
38380K,KR738380K012,LX홀딩스1우,ST,0.0,21,0,0
385510,KR7385510003,KODEX 신재생에너지액티브,EF,,0,0,0
385520,KR7385520002,KODEX 자율주행액티브,EF,,0,0,0
385540,KR7385540000,RISE 종합채권(A-이상)액티브,EF,,0,0,0
385550,KR7385550009,RISE 단기채권알파액티브,EF,,0,0,0
385560,KR7385560008,RISE KIS국고채30년Enhanced,EF,,0,0,0
385590,KR7385590005,ACE ESG액티브,EF,,0,0,0
385600,KR7385600002,ACE 2차전지&친환경차액티브,EF,,0,0,0
385710,KR7385710009,TIMEFOLIO K이노베이션액티브,EF,,0,0,0
385720,KR7385720008,TIMEFOLIO 코스피액티브,EF,,0,0,0
387270,KR7387270002,TIGER 글로벌이노베이션액티브,EF,,0,0,0
387280,KR7387280001,TIGER 퓨처모빌리티액티브,EF,,0,0,0
388280,KR7388280000,RISE 컨택트대표,EF,,0,0,0
388420,KR7388420002,RISE 비메모리반도체액티브,EF,,0,0,0
390390,KR7390390003,KODEX 미국반도체,EF,,0,0,0
390400,KR7390400000,KODEX 미국스마트모빌리티S&P,EF,,0,0,0
391600,KR7391600004,ACE 미국친환경그린테마INDXX,EF,,0,0,0
391670,KR7391670007,HK 베스트일레븐액티브,EF,,0,0,0
394350,KR7394350003,KIWOOM 글로벌퓨처모빌리티,EF,,0,0,0
394660,KR7394660005,TIGER 글로벌자율주행&전기차SOLACTIVE,EF,,0,0,0
394670,KR7394670004,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),EF,,0,0,0
395150,KR7395150006,KODEX 웹툰&드라마,EF,,0,0,0
395160,KR7395160005,KODEX AI반도체,EF,,0,0,0
395170,KR7395170004,KODEX Top10동일가중,EF,,0,0,0
395270,KR7395270002,HANARO Fn K-반도체,EF,,0,0,0
395280,KR7395280001,HANARO Fn K-게임,EF,,0,0,0
395290,KR7395290000,HANARO Fn K-POP&미디어,EF,,0,0,0
395400,KR7395400005,SK리츠,RT,2.0,28,0,0
395750,KR7395750003,PLUS ESG가치주액티브,EF,,0,0,0
395760,KR7395760002,PLUS ESG성장주액티브,EF,,0,0,0
396500,KR7396500001,TIGER Fn반도체TOP10,EF,,0,0,0
396510,KR7396510000,TIGER 차이나클린에너지SOLACTIVE,EF,,0,0,0
396520,KR7396520009,TIGER 차이나반도체FACTSET,EF,,0,0,0
396690,KR7396690000,미래에셋글로벌리츠,RT,3.0,28,0,0
397420,KR7397420001,RISE 국채선물5년추종,EF,,0,0,0
399110,KR7399110006,SOL 미국S&P500ESG,EF,,0,0,0
399580,KR7399580000,RISE 글로벌클린에너지,EF,,0,0,0
400570,KR7400570008,KODEX 유럽탄소배출권선물ICE(H),EF,,0,0,0
400580,KR7400580007,SOL 유럽탄소배출권선물S&P(H),EF,,0,0,0
400590,KR7400590006,SOL 글로벌탄소배출권선물ICE(합성),EF,,0,0,0
400760,KR7400760005,NH올원리츠,RT,3.0,28,0,0
400970,KR7400970000,TIGER Fn메타버스,EF,,0,0,0
401170,KR7401170006,RISE 메타버스,EF,,0,0,0
401470,KR7401470000,KODEX 메타버스액티브,EF,,0,0,0
401590,KR7401590005,HANARO 글로벌탄소배출권선물ICE(합성),EF,,0,0,0
402340,KR7402340004,SK스퀘어,ST,1.0,21,0,0
402460,KR7402460000,HANARO Fn K-메타버스MZ,EF,,0,0,0
402970,KR7402970008,ACE 미국배당다우존스,EF,,0,0,0
403550,KR7403550007,쏘카,ST,2.0,26,0,0
403790,KR7403790009,마이다스 코스피액티브,EF,,0,0,0
404120,KR7404120008,TIMEFOLIO K신재생에너지액티브,EF,,0,0,0
404260,KR7404260002,KODEX 기후변화솔루션,EF,,0,0,0
404540,KR7404540007,TIGER KRX기후변화솔루션,EF,,0,0,0
404650,KR7404650004,SOL KRX기후변화솔루션,EF,,0,0,0
404990,KR7404990004,신한서부티엔디리츠,RT,3.0,28,0,0
407160,KR7407160001,KCGI 테크미디어텔레콤액티브,EF,,0,0,0
407170,KR7407170000,KCGI 스마트커머스액티브,EF,,0,0,0
407300,KR7407300003,HANARO Fn골프테마,EF,,0,0,0
407310,KR7407310002,HANARO 200 TOP10,EF,,0,0,0
407820,KR7407820000,에셋플러스 코리아플랫폼액티브,EF,,0,0,0
407830,KR7407830009,에셋플러스 글로벌플랫폼액티브,EF,,0,0,0
409810,KR7409810009,KODEX 미국나스닥100선물인버스(H),EF,,0,0,0
409820,KR7409820008,KODEX 미국나스닥100레버리지(합성 H),EF,,0,0,0
410870,KR7410870000,TIMEFOLIO K컬처액티브,EF,,0,0,0
411050,KR7411050008,ACE 글로벌메타버스테크액티브,EF,,0,0,0
411060,KR7411060007,ACE KRX금현물,EF,,0,0,0
411420,KR7411420003,KODEX 미국나스닥AI테크액티브,EF,,0,0,0
411540,KR7411540008,SOL 200 Top10,EF,,0,0,0
411860,KR7411860000,KIWOOM 독일DAX,EF,,0,0,0
412560,KR7412560005,TIGER BBIG레버리지,EF,,0,0,0
412570,KR7412570004,TIGER 2차전지TOP10레버리지,EF,,0,0,0
412770,KR7412770000,TIGER 글로벌AI플랫폼액티브,EF,,0,0,0
413220,KR7413220005,SOL 차이나태양광CSI(합성),EF,,0,0,0
413930,KR7413930009,WON AI ESG액티브,EF,,0,0,0
414270,KR7414270009,ACE 글로벌자율주행액티브,EF,,0,0,0
414780,KR7414780007,TIGER 차이나과창판STAR50(합성),EF,,0,0,0
415340,KR7415340009,KODEX 차이나과창판STAR50(합성),EF,,0,0,0
415640,KR7415640002,KB발해인프라,IF,2.0,21,0,0
415760,KR7415760008,SOL 차이나육성산업액티브(합성),EF,,0,0,0
415920,KR7415920008,PLUS 글로벌희토류&전략자원생산기업,EF,,0,0,0
416090,KR7416090009,ACE 중국과창판STAR50,EF,,0,0,0
417310,KR7417310000,코람코더원리츠,RT,3.0,28,0,0
417450,KR7417450004,RISE 글로벌수소경제,EF,,0,0,0
417630,KR7417630001,TIGER KEDI혁신기업ESG30,EF,,0,0,0
418660,KR7418660007,TIGER 미국나스닥100레버리지(합성),EF,,0,0,0
418670,KR7418670006,TIGER 글로벌AI사이버보안,EF,,0,0,0
419170,KR7419170006,HANARO 미국메타버스iSelect,EF,,0,0,0
419420,KR7419420005,KODEX 미국클린에너지나스닥,EF,,0,0,0
419430,KR7419430004,KODEX 차이나2차전지MSCI(합성),EF,,0,0,0
419650,KR7419650007,PLUS 글로벌수소&차세대연료전지,EF,,0,0,0
419890,KR7419890009,KIWOOM 단기채권ESG액티브,EF,,0,0,0
421320,KR7421320003,PLUS 우주항공&UAM,EF,,0,0,0
422260,KR7422260000,VITA MZ소비액티브,EF,,0,0,0
422420,KR7422420000,RISE 2차전지액티브,EF,,0,0,0
423160,KR7423160001,KODEX KOFR금리액티브(합성),EF,,0,0,0
423170,KR7423170000,SOL 한국형글로벌반도체액티브,EF,,0,0,0
423920,KR7423920008,TIGER 미국필라델피아반도체레버리지(합성),EF,,0,0,0
424460,KR7424460004,HANARO 글로벌워터MSCI(합성),EF,,0,0,0
426020,KR7426020004,TIMEFOLIO 미국S&P500액티브,EF,,0,0,0
426030,KR7426030003,TIMEFOLIO 미국나스닥100액티브,EF,,0,0,0
426150,KR7426150009,WON 대한민국국고채액티브,EF,,0,0,0
426330,KR7426330007,KIWOOM 미국ETF산업STOXX,EF,,0,0,0
427120,KR7427120001,RISE 플랫폼테마,EF,,0,0,0
428510,KR7428510002,KODEX 차이나AI테크액티브,EF,,0,0,0
428560,KR7428560007,KODEX 미국ETF산업Top10 Indxx,EF,,0,0,0
429000,KR7429000003,TIGER 미국S&P500배당귀족,EF,,0,0,0
429010,KR7429010002,TIGER 미국나스닥넥스트100,EF,,0,0,0
429740,KR7429740004,PLUS K리츠,EF,,0,0,0
429760,KR7429760002,PLUS 미국S&P500,EF,,0,0,0
429980,KR7429980006,SOL 한국형글로벌전기차&2차전지액티브,EF,,0,0,0
430500,KR7430500009,KIWOOM 물가채KIS,EF,,0,0,0
432320,KR7432320000,KB스타리츠,RT,3.0,28,0,0
432600,KR7432600005,RISE 국채선물3년,EF,,0,0,0
432840,KR7432840007,HANARO 미국S&P500,EF,,0,0,0
432850,KR7432850006,HANARO 글로벌백신치료제MSCI,EF,,0,0,0
433220,KR7433220001,에셋플러스 글로벌대장장이액티브,EF,,0,0,0
433250,KR7433250008,UNICORN R&D 액티브,EF,,0,0,0
433330,KR7433330008,SOL 미국S&P500,EF,,0,0,0
433500,KR7433500006,ACE 원자력테마딥서치,EF,,0,0,0
433850,KR7433850005,PLUS TDF2030액티브,EF,,0,0,0
433860,KR7433860004,PLUS TDF2040액티브,EF,,0,0,0
433870,KR7433870003,PLUS TDF2050액티브,EF,,0,0,0
433880,KR7433880002,PLUS TDF2060액티브,EF,,0,0,0
433970,KR7433970001,KODEX TDF2030액티브,EF,,0,0,0
433980,KR7433980000,KODEX TDF2040액티브,EF,,0,0,0
434060,KR7434060000,KODEX TDF2050액티브,EF,,0,0,0
434730,KR7434730008,HANARO 원자력iSelect,EF,,0,0,0
434960,KR7434960001,DAISHIN343 K200,EF,,0,0,0
435040,KR7435040001,ACE 글로벌브랜드TOP10블룸버그,EF,,0,0,0
435420,KR7435420005,TIGER 미국나스닥100채권혼합Fn,EF,,0,0,0
435530,KR7435530001,KIWOOM TDF2030액티브,EF,,0,0,0
435540,KR7435540000,KIWOOM TDF2040액티브,EF,,0,0,0
435550,KR7435550009,KIWOOM TDF2050액티브,EF,,0,0,0
436140,KR7436140008,SOL 종합채권(AA-이상)액티브,EF,,0,0,0
437070,KR7437070006,KODEX 아시아달러채권ESG플러스액티브,EF,,0,0,0
437080,KR7437080005,KODEX 미국종합채권ESG액티브(H),EF,,0,0,0
437350,KR7437350002,RISE 미국단기투자등급회사채액티브,EF,,0,0,0
437370,KR7437370000,RISE 글로벌농업경제,EF,,0,0,0
438080,KR7438080004,ACE 미국S&P500채권혼합액티브,EF,,0,0,0
438100,KR7438100000,ACE 미국나스닥100채권혼합액티브,EF,,0,0,0
438320,KR7438320004,TIGER 차이나항셍테크레버리지(합성 H),EF,,0,0,0
438330,KR7438330003,TIGER 우량회사채액티브,EF,,0,0,0
438560,KR7438560005,SOL 국고채3년,EF,,0,0,0
438570,KR7438570004,SOL 국고채10년,EF,,0,0,0
438740,KR7438740003,마이다스 중소형액티브,EF,,0,0,0
438900,KR7438900003,HANARO Fn K-푸드,EF,,0,0,0
439860,KR7439860008,KODEX ESG종합채권(A-이상)액티브,EF,,0,0,0
439870,KR7439870007,KODEX 국고채30년액티브,EF,,0,0,0
440340,KR7440340008,TIGER 글로벌멀티에셋TIF액티브,EF,,0,0,0
440640,KR7440640001,ACE 단기채권알파액티브,EF,,0,0,0
440650,KR7440650000,ACE 미국달러단기채권액티브,EF,,0,0,0
440910,KR7440910008,WON 미국우주항공방산,EF,,0,0,0
441330,KR7441330008,KIWOOM 차이나A50커넥트MSCI,EF,,0,0,0
441540,KR7441540002,HANARO Fn조선해운,EF,,0,0,0
441640,KR7441640000,KODEX 미국배당커버드콜액티브,EF,,0,0,0
441680,KR7441680006,TIGER 미국나스닥100커버드콜(합성),EF,,0,0,0
441800,KR7441800000,TIMEFOLIO Korea플러스배당액티브,EF,,0,0,0
442090,KR7442090007,에셋플러스 코리아대장장이액티브,EF,,0,0,0
442260,KR7442260006,마이티 다이나믹퀀트액티브,EF,,0,0,0
442320,KR7442320008,RISE 글로벌원자력,EF,,0,0,0
442550,KR7442550000,RISE TDF2030액티브,EF,,0,0,0
442560,KR7442560009,RISE TDF2040액티브,EF,,0,0,0
442570,KR7442570008,RISE TDF2050액티브,EF,,0,0,0
442580,KR7442580007,PLUS 글로벌HBM반도체,EF,,0,0,0
443060,KR7443060009,HD현대마린솔루션,ST,1.0,26,0,0
444200,KR7444200000,SOL KEDI메가테크액티브,EF,,0,0,0
444490,KR7444490007,WON 미국S&P500,EF,,0,0,0
445150,KR7445150006,KODEX 친환경조선해운액티브,EF,,0,0,0
445290,KR7445290000,KODEX 로봇액티브,EF,,0,0,0
445690,KR7445690001,BNK 주주가치액티브,EF,,0,0,0
445910,KR7445910003,TIGER MKF배당귀족,EF,,0,0,0
446070,KR7446070005,유니드비티플러스,ST,3.0,27,7,0
446690,KR7446690000,KODEX 아시아AI반도체exChina액티브,EF,,0,0,0
446700,KR7446700007,RISE 배터리 리사이클링,EF,,0,0,0
446720,KR7446720005,SOL 미국배당다우존스,EF,,0,0,0
446770,KR7446770000,ACE 글로벌반도체TOP4 Plus SOLACTIVE,EF,,0,0,0
447430,KR7447430000,ACE 주주환원가치주액티브,EF,,0,0,0
447620,KR7447620006,SOL 미국TOP5채권혼합40 Solactive,EF,,0,0,0
447660,KR7447660002,PLUS 애플채권혼합,EF,,0,0,0
447770,KR7447770009,TIGER 테슬라채권혼합Fn,EF,,0,0,0
448100,KR7448100008,WON 200,EF,,0,0,0
448290,KR7448290007,TIGER 미국S&P500(H),EF,,0,0,0
448300,KR7448300004,TIGER 미국나스닥100(H),EF,,0,0,0
448330,KR7448330001,KODEX 삼성전자채권혼합,EF,,0,0,0
448490,KR7448490003,HANARO 32-10 국고채액티브,EF,,0,0,0
448540,KR7448540005,ACE 엔비디아채권혼합블룸버그,EF,,0,0,0
448570,KR7448570002,FOCUS AI코리아액티브,EF,,0,0,0
448600,KR7448600007,RISE 25-11 회사채(AA-이상)액티브,EF,,0,0,0
448630,KR7448630004,RISE 삼성그룹Top3채권혼합,EF,,0,0,0
448730,KR7448730002,삼성FN리츠,RT,3.0,28,0,0
449170,KR7449170000,TIGER KOFR금리액티브(합성),EF,,0,0,0
449180,KR7449180009,KODEX 미국S&P500(H),EF,,0,0,0
449190,KR7449190008,KODEX 미국나스닥100(H),EF,,0,0,0
449450,KR7449450006,PLUS K방산,EF,,0,0,0
449580,KR7449580000,RISE 테슬라애플아마존채권혼합,EF,,0,0,0
449680,KR7449680008,TIGER 한중전기차(합성),EF,,0,0,0
449690,KR7449690007,TIGER 한중반도체(합성),EF,,0,0,0
449770,KR7449770007,KIWOOM 미국S&P500,EF,,0,0,0
449780,KR7449780006,KIWOOM 미국S&P500(H),EF,,0,0,0
450080,KR7450080007,에코프로머티,ST,1.0,27,13,0
450140,KR7450140009,코오롱모빌리티그룹,ST,3.0,16,0,0
45014K,KR745014K018,코오롱모빌리티그룹우,ST,0.0,16,0,0
450180,KR7450180005,KODEX 한중전기차(합성),EF,,0,0,0
450190,KR7450190004,KODEX 한중반도체(합성),EF,,0,0,0
450910,KR7450910005,SOL 코스닥150,EF,,0,0,0
451000,KR7451000004,PLUS 종합채권(AA-이상)액티브,EF,,0,0,0
451060,KR7451060008,1Q K200액티브,EF,,0,0,0
451150,KR7451150007,에셋플러스 글로벌영에이지액티브,EF,,0,0,0
451530,KR7451530000,TIGER 국고채30년스트립액티브,EF,,0,0,0
451540,KR7451540009,TIGER 종합채권(AA-이상)액티브,EF,,0,0,0
451600,KR7451600001,PLUS 국고채30년액티브,EF,,0,0,0
451670,KR7451670004,RISE 국채30년레버리지(합성),EF,,0,0,0
451800,KR7451800007,한화리츠,RT,2.0,28,0,0
452250,KR7452250004,ACE 미국30년국채선물레버리지(합성 H),EF,,0,0,0
